app_name,avg_sentiment
Black Island,0.258
Black Mirror I,0.166
Black Mirror II,0.424
Black Mirror III,0.634
Black Moon Chronicles,-0.69
Black Rainbow,-0.485
Black Rose,-0.17
Black Sails,-0.45
Black Sand Drift,-0.4
Black Viper: Sophia's Fate,-0.799
BlackShadows,-1.0
BlackShot: Mercenary Warfare FPS,0.165
BlackSmith HIT,0.431
Blackbay Asylum,0.435
Blackfaun,0.299
Blackguards,0.047
Blackguards 2,0.114
Blacklight: Retribution,0.068
Blacksea Odyssey,0.55
Blackwell Convergence,0.401
Blackwell Deception,0.241
Blackwell Epiphany,0.799
Blade Kitten,0.38
Blade Symphony,-0.183
BladeShield,0.999
Blades of Time,0.177
Blades of the Righteous,0.497
Bladestar,0.193
Blake Stone: Aliens of Gold,0.589
Blake Stone: Planet Strike,0.639
Blameless,0.198
Blast Em!,-0.027
BlastZone 2,0.381
Blasted Fortress,-0.483
Blaster Shooter GunGuy!,-0.6
Blaster Simulator,-0.95
Blasting Agent: Ultimate Edition,0.369
BlazBlue: Calamity Trigger,0.599
BlazBlue: Chronophantasma Extend,0.507
BlazeRush,0.94
Bleed,0.386
Bleeding Blocks,0.18
Bleeding Border,-0.009
Blender,0.429
Blight of the Immortals,-0.106
Blind Trust,-0.406
Blinding Dark,-0.411
Bliss,-0.02
Blitz Breaker,0.999
Blitzkrieg 2 Anthology,0.587
Blitzkrieg Anthology,0.571
Block Blowout,-0.765
Block Legend DX,-0.29
Block N Load,0.022
Block Story,-0.613
BlockAid,0.993
Blockland,0.601
Blocks That Matter,0.194
Blockstorm,0.759
Blockwick 2,0.623
Bloo Kid 2,0.586
Blood Alloy: Reborn,0.397
Blood Bowl 2,-0.19
Blood Bowl: Chaos Edition,0.182
Blood Bowl: Legendary Edition,-0.197
Blood Code,0.204
Blood II: The Chosen + Expansion,-0.58
Blood Knights,-0.731
Blood Omen 2: Legacy of Kain,-0.164
Blood and Bacon,0.189
Blood and Gold: Caribbean!,-0.005
Blood of the Werewolf,-0.199
Blood: One Unit Whole Blood,-0.324
BloodLust Shadowhunter,0.01
BloodNet,-0.39
BloodRayne,-0.174
BloodRayne 2,0.0
BloodRayne: Betrayal (Legacy),0.006
Bloodbath,-0.023
Bloodline Champions,0.765
Bloodsports.TV,-0.172
Bloodwood Reload,-0.21
Bloody Good Time,0.004
Bloody Streets,-0.037
Bloody Trapland,-0.349
Bloody Walls,-0.008
Bloons TD Battles,0.162
Bloons TD5,0.592
Bloonz Toonz,-0.501
Bloop,-0.002
Bloop Reloaded,-0.012
Blowy Fish,0.2
Bloxitivity,-0.004
Blue Estate,0.198
Blue Rider,0.75
Blue Rose Reprise,-0.16
Blue Solar: Chaos War,0.389
Blue Toad Murder Files - The Mysteries of Little Riddle,0.599
Blueberry Garden,0.177
Blueprint Tycoon,0.201
Blues and Bullets,0.174
BoX -containment-,-0.889
Bob Came in Pieces,-0.372
Bob Was Hungry,0.588
Bocce Revolution,-0.19
Bohemian Killing,0.576
Boid,0.231
Bolt,-0.238
Bomb The Monsters!,-0.333
Bomb U!,0.443
BomberZone,-0.001
Bombing Bastards,0.2
Bombshell,0.16
Bone: Out from Boneville,-0.236
Bone: The Great Cow Race,-0.367
Boneless Zombie,-0.165
Bonetown - The Power of Death,-1.0
Bonsai,0.166
Boo Breakers: The Ghostening,0.999
Boo Bunny Plague,0.258
Boogeyman,0.552
Book Series - Alice in Wonderland,0.353
Book of Legends,-0.95
BoomTown! Deluxe,-0.197
Booster Trooper,-0.166
Boot Hill Heroes,0.367
Borderlands 2,0.583
Borderlands GOTY,0.567
Borderlands: The Pre-Sequel,0.375
Borderless Gaming,-0.0
Borealis,-0.396
Boring Man - Online Tactical Stickman Combat,0.001
Bosch's Damnation,0.253
Boson X,0.624
BossConstructor,0.21
Bot Vice,0.192
Botanicula,0.607
Botology,-0.804
Bottle,-0.375
Boulder Dash 30th Anniversary,0.198
Bounce,0.806
Bound By Flame,-0.23
Boundel,0.155
Bounders and Cads,-0.5
BowMage,-0.993
Bowl Bound College Football,-0.608
Bowl VR,-0.0
Bowling for VR,0.031
Bowslinger,-0.008
Box Out!,0.676
BoxesWithGuns,-0.6
Boxing Saga,-0.601
Braid,0.651
Brain Guzzler,-0.85
Bravada,-0.042
Braveland,0.585
Braveland Pirate,0.414
Braveland Wizard,-0.6
Breach & Clear,-0.036
Breach & Clear: Deadline Rebirth (2016),-0.172
Breached,0.539
Break the Cube,-0.754
Breakout Invaders,-0.818
Breath of Death VII ,0.252
Breezeblox,0.422
Bret Airborne,0.176
Bric,0.225
Brick Battalion,0.597
Brick Inventions,0.797
Brick-Force,-0.795
Bridge Constructor,0.193
Bridge Constructor Medieval,-0.001
Bridge Constructor Playground,-0.606
Bridge Constructor Stunts,-0.011
Bridge Creator 2015,0.086
Bridge It (plus),-0.026
Bridge Project,-0.201
Brief Karate Foolish,0.736
Brigade E5: New Jagged Union,-0.599
Brigador: Up-Armored Edition,0.992
Brighter Day,0.602
Brilliant Shadows - Part One of the Book of Gray Magic,0.999
Brine,-1.0
Brink of Consciousness: Dorian Gray Syndrome,0.398
Brink of Consciousness: The Lonely Hearts Murders,0.001
Broforce,0.35
Broken Age,-0.023
Broken Bots,0.077
Broken Dreams,-0.227
Broken Sword 1 - Shadow of the Templars: Director's Cut,0.807
Broken Sword 2 - the Smoking Mirror: Remastered,0.0
Broken Sword 3 - the Sleeping Dragon,-0.394
Broken Sword 4 - the Angel of Death,-0.208
Broken Sword 5 - the Serpent's Curse,0.249
Broomball,0.167
Brothers - A Tale of Two Sons,0.793
Brothers in Arms: Earned in Blood,0.002
Brothers in Arms: Hell's Highway,0.611
Brothers in Arms: Road to Hill 30,0.384
Brushwood Buddies,0.911
Brütal Legend,0.206
Bubble Blowout,-0.381
Bubsy Two-Fur,0.66
Buff Knight Advanced,0.6
Bugspeed Collider,1.0
Build 'n Bump,-0.202
Build-A-Lot,0.595
Build-A-Lot 3,0.998
Build-A-Lot 4,0.197
BuildMoreCubes,0.386
Bulb Boy,0.398
Bullet Heaven 2,0.59
Bulletstorm,0.373
Bully: Scholarship Edition,0.408
Bumbledore,0.403
Bunch Of Heroes,-0.437
Bunker - The Underground Game,0.195
Bunker Constructor,-0.879
Bunny Must Die! Chelsea and the 7 Devils,-0.031
Burgers,-0.251
Buried: An Interactive Story,0.2
BuriedTown,-0.993
Burly Men at Sea,0.6
Burn Zombie Burn,-0.4
Burning Cars,-0.603
Burnstar,0.986
Burokku Girls,-0.215
Burst,-0.243
Burstfire,-0.753
Bus Driver,-0.026
Bus Simulator 16,-0.202
Bus Tycoon ND (Night and Day),-0.42
Bus-Simulator 2012,-0.8
But to Paint a Universe,-0.206
Butsbal,-0.399
Buzz Aldrin's Space Program Manager,0.397
C-RUSH,-0.612
C. Kane,0.033
C.R.E.E.P.S,-1.0
C9,-0.755
CAFE 0 ~The Drowned Mermaid~,-0.057
CAGE,0.536
CALENDULA,-0.004
CAPSULE,0.08
CASE: Animatronics,0.005
CDF Ghostship,-0.595
CHAOS - In the Darkness,-0.6
CHARIOT WARS,-0.716
CITYCONOMY: Service for your City,0.001
CLANNAD,0.621
CLANNAD Side Stories,0.389
CLASH,-0.002
CMYW,0.239
CO-OP : Decrypted,-0.431
CODE OF PRINCESS,-0.153
CONSORTIUM,0.018
CONTASION 2,-0.995
CPUCores :: Maximize Your FPS,-0.003
CRANGA!: Harbor Frenzy,-1.0
CRAPPY ZOMBIE GAME,-0.428
CT Special Forces: Fire for Effect,-0.795
CTU: Counter Terrorism Unit,-0.588
CUPID - A free to play Visual Novel,0.562
CURSE,-0.15
CV Maker for Windows,-0.334
Caesar 3,0.375
Caesar 4,0.134
Caffeine,-0.364
Cahors Sunset,0.358
Cakewalk Loop Manager,-0.201
Cakewalk Sound Center,-0.143
Calcu-Late,-0.598
Californium,-0.02
Call of Cthulhu: Dark Corners of the Earth,0.194
Call of Cthulhu: Prisoner of Ice,-0.428
Call of Cthulhu: Shadow of the Comet,-0.661
Call of Cthulhu: The Wasted Land,-0.157
Call of Duty,0.571
Call of Duty 2,0.442
Call of Duty 4: Modern Warfare,0.168
Call of Duty: Advanced Warfare,-0.999
Call of Duty: Black Ops,0.198
Call of Duty: Black Ops - OSX,-0.203
Call of Duty: Black Ops II,0.386
Call of Duty: Black Ops II - Multiplayer,0.989
Call of Duty: Black Ops III,0.394
Call of Duty: Ghosts,-0.213
Call of Duty: Infinite Warfare,0.038
Call of Duty: Modern Warfare 2,0.266
Call of Duty: Modern Warfare 3,-0.2
Call of Duty: Modern Warfare 3 - Multiplayer,-0.999
Call of Duty: United Offensive,0.165
Call of Duty: World at War,0.788
Call of Juarez,0.2
Call of Juarez Gunslinger,0.806
Call of Juarez: The Cartel,-0.596
Call of Tomsk-7,0.626
Call of the Ninja!,-0.971
Cally's Caves 3,0.232
Cally's Trials,0.017
"Calm Down, Stalin",0.209
Calvino Noir,-0.174
CameraBag Photo,-0.364
Campaign Clicker,-0.568
Campus Notes - forget me not.,0.585
Canabalt,0.6
Candice DeBébé's Incredibly Trick Lifestyle,0.003
Candle,0.978
Candlelight,0.397
Candy Blast,-0.4
Candy Kingdom,0.619
Candy Smash VR,-0.604
Cannibal,-1.0
Cannon Brawl,0.404
Cannon Fodder 3,-0.202
Cannons Lasers Rockets,-0.768
Canyon Capers,-0.599
Capitalism Plus,0.168
Capsized,0.176
Capsule Force,-0.215
Captain Forever Remix,0.219
Captain Morgane and the Golden Turtle,-0.406
Car Mechanic Manager,0.197
Car Mechanic Simulator 2014,0.139
Car Mechanic Simulator 2015,0.757
Car Washer: Summer of the Ninja,-0.431
Caravan,0.198
Card City Nights,0.549
Card Dungeon,-0.0
Card Hunter,0.577
Card of spirits,0.333
Cardinal Quest 2,0.395
Cards and Castles,0.597
Cards of Cthulhu,0.196
Cargo 3,0.006
Cargo Commander,0.394
Cargo! - The quest for gravity,-0.588
Caribbean Odyssey,-0.602
Carmageddon 2: Carpocalypse Now,0.001
Carmageddon Max Pack,0.371
Carmageddon TDR 2000,0.194
Carmageddon: Max Damage,-0.198
Carnival Games® VR,0.614
Carnivore Land,0.0
Carnivores: Dinosaur Hunter Reborn,-0.352
Carpe Diem,0.355
Carpe Lucem - Seize The Light,0.599
Carrie's Order Up,0.999
Carrier Command: Gaea Mission,-0.598
Cars,-0.415
Cars 2,-0.403
Cars Mater-National,-0.023
Cars Radiator Springs Adventures,-0.99
Cars Toon: Mater's Tall Tales,-0.705
Casey Powell Lacrosse 16,-0.001
Cashtronauts,-0.068
Casino Inc,-0.354
CasinoXR,0.766
Cast of the Seven Godsends - Redux,-0.373
Castaway Paradise,0.289
Caster,0.597
Castle Chaos,0.201
Castle Crashers,0.609
Castle Invasion: Throne Out,0.137
Castle: Never Judge a Book by its Cover,-0.424
CastleAbra,0.5
CastleMiner Z,0.135
Castles,-0.013
Castlevania: Lords of Shadow - Ultimate Edition,0.179
Castlevania: Lords of Shadow 2,0.571
Castlevania: Lords of Shadow – Mirror of Fate HD,-0.166
Cat President ~A More Purrfect Union~,0.2
Cat on a Diet,0.598
Catacombs of the Undercity,0.229
Cataegis : The White Wind,-0.035
Catch Canvas,0.035
Catch a Falling Star,0.204
Catlateral Damage,0.187
Catmouth Island,0.126
Catorize,-0.778
Cats are Liquid - A Light in the Shadows,0.962
Catyph: The Kunci Experiment,0.998
Catzilla,-0.622
Cave Coaster,-0.459
Cave Story+,0.614
Caveman World: Mountains of Unga Boonga,0.197
Caverns of the Snow Witch,-0.003
Cavernus,-0.338
Celestial Tear: Demon's Revenge,0.027
Celestian Tales: Old North,0.402
Celestrion,-0.283
Celia's Quest,0.974
Cell HD: emergence,-0.624
Cellar,0.45
Centauri Sector,0.386
Ceres,0.007
Ceville,-0.126
Chains,0.004
Chainz 2: Relinked,-0.147
Challenge of the Five Realms,-0.334
Chamber 19,1.0
Champion of the Gods,0.364
Champions Of Chaos 2,1.0
Champions Online,-0.396
Champions of Anteria,-0.022
Champions of Breakfast,0.808
Champions of Regnum,-0.588
Championship Manager 2007,-1.0
Championship Manager 2008,0.4
Championship Manager 2010,-0.028
Chantelise,-0.265
Chaos Domain,-0.8
Chaos Reborn,-0.595
Chaos Theory,0.009
ChaosTower,0.141
Character Creator - Graphics Pack,1.0
ChargeShot,0.37
Chariot,0.606
Charlie's Adventure,0.996
Charm Tale Quest,0.796
Chaser,-0.441
Cheaters Blackjack 21,-0.434
Cheats 4 Hire,0.376
Check vs. Mate,-0.374
Cheesecake Cool Conrad,0.554
Chef Solitaire: USA,0.421
Cherry Tree High Comedy Club,-0.366
Cherry Tree High Girls' Fight,-0.155
Cherry Tree High I! My! Girls!,-0.011
Chess 2: The Sequel,-0.421
Chess Knight 2,-0.6
ChessVR,0.562
Chesster,0.001
Chicken Assassin: Reloaded,0.241
Chicken Invaders 2,0.79
Chicken Invaders 3,0.595
Chicken Invaders 4,0.999
Chicken Invaders 5,0.546
Chicken Little,-0.021
Chicken Little Ace in Action,0.497
Chicken Shoot Gold,0.18
Chicku,0.19
Child of Light,0.828
Children of Morta,0.833
Children of Orc,0.764
Children of a Dead Earth,0.775
Children of the Nile,0.594
Children of the Nile: Alexandria,0.598
Chill the Piro,0.485
Chime,0.593
Chime Sharp,0.397
Chimpact 1 - Chuck's Adventure,0.999
Chip,0.191
Chip's Challenge 1,0.381
Chip's Challenge 2,0.025
Chiptune Champion,0.428
Chivalry: Medieval Warfare,-0.201
Cho Dengeki Stryker,0.602
Chocolatier: Decadence by Design,0.18
Choice Chamber,-0.001
Choice of Alexandria,0.529
Choice of Kung Fu,0.418
Choice of Robots,0.967
Choice of the Deathless,0.622
Choice of the Petal Throne,-0.777
Choice of the Pirate,0.629
Chompy Chomp Chomp,0.129
Choplifter HD,0.199
Chowderchu,-0.211
Chris Sawyer's Locomotion,0.406
Christmas Adventure: Candy Storm,0.229
Chroma Squad,0.62
ChromaGun,0.774
Chronicle Keepers: The Dreaming Garden,-0.007
Chronicle: RuneScape Legends,-0.03
Chronicles of Mystery: The Scorpio Ritual,-0.204
Chronicles of Teddy,0.369
Chronicles of the Witches and Warlocks,-0.603
Chronoclysm,0.001
Chronology,-0.205
Chronostorm: Siberian Border,-0.393
ChuSingura46+1 S,0.375
Chuck's Challenge 3D 2020,0.187
Chuzzle Deluxe,0.991
Cibele,-0.178
Cinderella Escape! R12,0.036
Cinders,0.593
Cinemaware Anthology: 1986-1991,-0.398
Circuit Breakers,-0.174
Circuits,0.59
Citadel,-0.6
Citadels,-0.799
Citalis,-0.791
Cities XL Platinum,0.211
Cities XXL,-0.807
Cities in Motion,-0.212
Cities in Motion 2,-0.182
Cities: Skylines,0.599
CitiesCorp Concept - Build Everything on Your Own,-0.94
Citizens of Earth,0.377
City Car Driving,-0.357
City Life 2008,-0.038
City Play,-0.4
City Quest,0.537
City VR,-0.895
City Z,-0.0
City of Chains,0.224
City of Fools,0.397
CivCity: Rome,-0.008
Civil War II,0.356
Civil War: 1863,-0.386
ClaDun x2,-0.383
Claire,0.031
Clan of Champions,-0.842
Clandestine,0.2
Clandestinity of Elsie,-0.57
Clans,-0.393
Clash of Puppets,0.15
Clash of the Monsters,0.003
Classic Fun Collection 5 in 1,-0.331
Claws & Feathers,0.077
Clean'Em Up,0.597
Clergy Splode,-0.575
Click Space Miner,-0.556
Clickdraw Clicker,-0.41
Clicker Heroes,0.199
Clickteam Fusion 2.5,0.398
Clickteam Fusion 2.5 Free Edition,-0.497
Clockwork,0.596
Clockwork Empires,-0.401
Clockwork Tales: Of Glass and Ink,0.798
Clones,0.184
Cloney,0.367
Cloning Clyde,0.926
Close Combat - Gateway to Caen,-0.019
Close Combat : Panthers in the Fog,0.176
Close Order,-0.797
Close Your Eyes,0.015
Closure,0.6
Cloudbuilt,0.19
Cloudlands : VR Minigolf,0.438
Cloudrift,0.399
Clouds & Sheep 2,0.999
Clown House (Palyaço Evi),-0.213
Clown2Beat,-0.587
Club Life,0.772
Club Manager 2016,-0.901
Cluck Yegger in Escape From The Planet of the Poultroid,-0.344
ClusterPuck 99,-0.202
Clustertruck,0.783
Clutch,-0.184
Cmoar VR Cinema UHD,-0.18
Coast Guard,-0.595
Coated,-0.94
Cobalt,0.824
Cobi Treasure Deluxe,-0.222
Cockroach Simulator,-0.39
Cockroach VR,-0.352
Coconut Queen,0.29
Codename: Panzers - Cold War,-0.241
"Codename: Panzers, Phase One",0.247
"Codename: Panzers, Phase Two",0.198
Codename: Rogue Fleet,-0.409
Coffee Pot Terrarium,0.378
Coffin Dodgers,0.399
Cognition: An Erica Reed Thriller,0.4
Cogs,0.593
Coin Crypt,-0.188
Cold Fear,0.588
Cold War,-0.812
Coldfire Keep,-0.608
Collapse,-0.762
Collider,0.596
Collisions,0.547
Colonial Conquest,-0.201
Color Assembler,0.363
Color Chaos,0.592
Color Guardians,0.982
Color Symphony,0.367
Color Symphony 2,0.434
Colortone,-0.038
Colosse,0.598
Colour Bind,0.386
Colours of Magic: Aqua Teeter,0.22
Coma: Mortuary,-0.404
Comanche 4,0.193
Combat Cats,0.548
Combat Core,0.995
Combat Monsters,0.006
Combat Wings: Battle of Britain,-0.208
Comedy Quest,0.001
Comic Book Hero: The Greatest Cape,-0.579
Comicado,0.398
Command HQ,0.586
Command and Conquer 3: Kane's Wrath,0.992
Command and Conquer 3: Tiberium Wars,0.375
Command and Conquer: Red Alert 3,0.227
Command and Conquer: Red Alert 3 - Uprising,0.177
Command: Modern Air / Naval Operations WOTY,-0.181
Command: Northern Inferno,0.205
Commander : The Great War,-0.002
Commander Cool 2,0.107
Commander Keen Complete Pack,0.386
Commander: Conquest of the Americas,-0.593
Commando Jack,-0.416
Commandos 3: Destination Berlin,0.182
Commandos: Behind Enemy Lines,0.778
Commandos: Beyond the Call of Duty,-0.42
Company of Heroes - Legacy Edition,0.427
Company of Heroes 2,0.195
Company of Heroes: Opposing Fronts,0.197
Company of Heroes: Tales of Valor,0.639
Conan the mighty pig,0.424
Concealed Intent,0.311
Conception II: Children of the Seven Stars,0.169
Concrete Jungle,0.8
Concursion,-0.032
Condemned: Criminal Origins,0.409
Conflicks - Revolutionary Space Battles,-0.239
Conflict Desert Storm,0.397
Conflict of Heroes: Awakening the Bear,0.499
Conflict: Denied Ops,-0.833
Confrontation,-0.8
Conga Master,0.602
Congo,-0.6
Coniclysm,-0.024
Conquest of Elysium 3,-0.214
Conquest of Elysium 4,0.394
Constant C,-0.203
Construct 2 Free,-0.015
Construct: Escape the System,0.577
Construction Machines 2014,-0.996
Construction-Simulator 2015,-0.043
Contagion,0.275
Containment: The Zombie Puzzler,0.196
Continue?9876543210,-0.566
Contract,-0.254
Contract With The Devil,0.338
Contradiction - the all-video murder mystery adventure,0.8
Contraption Maker,0.405
Control Craft 2,-0.382
Controller Companion,0.601
Convoy,0.232
"Cook, Serve, Delicious!",0.791
Cooking Dash,0.843
Copa Petrobras de Marcas,0.173
CopperCube 5,0.579
Copter and Sky,-0.629
Corgi Warlock,0.203
Cornerstone: The Song Of Tyrim,0.208
Corona Blossom Vol.1 Gift From the Galaxy,0.597
Corona Blossom Vol.2 The Truth From Beyond,0.598
Corporate Lifestyle Simulator,-0.197
Corpse Party,0.209
Corpse of Discovery,0.035
Corrosion: Cold Winter Waiting [Enhanced Edition],-0.012
Cortex Command,-0.601
CortexGear:AngryDroids,-0.8
Corto Maltese Secrets of Venice,-0.563
Cosmic Cavern 3671　　宇宙最大の地底最大の作戦,0.304
Cosmic DJ,0.534
Cosmic Dust & Rust,-0.356
Cosmic Leap,-0.177
Cosmic Osmo,-0.183
Cosmic Sugar VR,0.6
Cosmo's Cosmic Adventure,0.98
Cosmochoria,0.559
Cosmonautica,-0.99
Cosmophony,-0.549
Cosmos Crash VR,0.996
Cosplay Maker,-0.021
Cossacks II: Battle for Europe,-0.206
Cossacks II: Napoleonic Wars,-0.204
Cossacks: Art of War,0.001
Cossacks: Back to War,0.217
Cossacks: European Wars,0.199
Costume Quest,0.601
Costume Quest 2,0.199
Counter Agents,0.62
Counter Fight,0.404
Counter Spell,0.802
Counter-Strike,0.368
Counter-Strike Nexon: Studio,0.347
Counter-Strike: Condition Zero,0.424
Counter-Strike: Source,0.561
Countless Rooms of Death,-0.803
Crab Cakes Rescue,0.274
Cradle,-0.395
Cradle of Persia,-0.838
Cradle of Rome,0.964
Craft The World,0.781
Cranky Cat,-0.201
Crash And Burn Racing,-0.201
Crash Dive,0.48
Crash Drive 2,0.58
Crash Landing,-0.542
Crash Time 2,-0.4
Crash Time III,-0.185
Crashed Lander,0.247
Crashlands,0.664
Crate Punks,-0.205
Crawlers and Brawlers,0.157
Crayon Chronicles,0.177
Crayon Physics Deluxe,0.606
Crazy Belts,-0.597
Crazy Chicken,-0.036
Crazy Chicken - Invasion,0.156
Crazy Chicken Tales,-0.499
Crazy Machines,-0.182
Crazy Machines 2,-0.611
Crazy Machines 3,0.592
Crazy Machines Elements,0.213
Crazy Machines: Golden Gears,-0.403
Crazy Otto,-0.511
Crazy Pixel Streaker,-0.332
Crazy Plant Shop,0.203
Crazy Saloon VR,-0.494
Crazy Steam Bros 2,-0.8
Crazy Taxi,0.0
CrazyCars3D,-0.237
Crea,-0.393
CreaVures,0.376
Creeper World 2 Anniversary Edition,0.213
Creeper World 3: Arc Eternal,0.823
Creeper World Anniversary Edition,0.602
Creepy Castle,0.56
Crewsaders,0.477
Cricket Captain 2014,-0.203
Cricket Captain 2015,-0.004
Cricket Revolution,-0.234
Crime Secrets: Crimson Lily,0.221
CrimeCraft GangWars,-0.78
Crimson Room: Decade,0.041
Crimsonland,0.408
Crimzon Clover  WORLD IGNITION,0.597
Critical Mass,0.179
Critter Crunch,0.777
CroNix,-0.6
Crongdor the Barbarian,-0.995
Crookz - The Big Heist,0.405
Cross Set,0.398
Cross of the Dutchman,0.383
Crossbow Warrior - The Legend of William Tell,-0.022
Crossfire: Dungeons,-0.4
Crouching Pony Hidden Dragon,-0.4
Crown Champion: Legends of the Arena,0.399
Crown and Council,-0.386
Crowntakers,0.006
Crudelis,0.368
Cruel Arena,-0.405
Crusader Kings Complete,-0.014
Crusader Kings II,-0.224
Crusaders of the Lost Idols,0.641
Crusaders: Thy Kingdom Come,-0.003
Crush Crush,0.388
Crush Online,-0.197
Crush Your Enemies,-0.154
Cry of Fear,0.346
Crypt of the NecroDancer,0.398
Crysis 2,0.198
Crysis Warhead,0.372
Crystal Catacombs,-0.618
Crystal Caves,0.201
Crystal Chip Collector,-0.552
Crystal Cosmos,0.999
Crystal Rift,-0.365
Crystal Towers 2,0.797
Crystals of Time,-0.358
Cthulhu Realms,0.014
Cthulhu Saves the World ,0.551
Cuban Missile Crisis,-0.003
Cuban Missile Crisis: Ice Crusade,-0.079
Cube & Star: An Arbitrary Love,0.165
Cube Destroyer,0.198
CubeGun,-1.0
Cubemen,-0.2
Cubemen 2,-0.189
Cubesis,-0.415
Cubetractor,0.24
Cubic Castles,0.162
Cubicle Quest,-0.008
Cubicolor,0.577
Cubikolor,0.778
Cubixx HD,0.598
Cubot,0.206
Cubotrox,0.997
Cubway,0.992
Culpa Innata,-0.005
Cult of the Wind,-0.204
Cults and Daggers,0.199
Cultures - 8th Wonder of the World,-0.4
Cultures - Northland,0.587
Curious Expedition,0.361
Curse of Mermos,-0.003
Curse of the Assassin,0.663
Curse of the Crescent Isle DX,-0.04
Curse: The Eye of Isis,-0.037
Cursed,-0.003
Cursed Castilla (Maldita Castilla EX),0.227
Cursed Sight,0.154
Cursed West,-0.04
Curses 'N Chaos,-0.191
Cursor Challenge,0.191
Curvatron,0.574
Cut the Rope,0.189
Cute Things Dying Violently,0.196
Cyber Chicken,0.994
Cyber City 2157: The Visual Novel,-0.187
Cyber Sentinel,0.554
Cyberpong,0.417
Cyberpunk 3776,-0.023
Cyborg Rage,-0.002
Cylne,-0.582
Cypress Inheritance: The Beginning,-0.778
Cyto,-0.378
D Series OFF ROAD Driving Simulation,-0.428
D.N.Age,-0.399
D.W.A.R.F.S.,-0.584
D/Generation HD,-0.792
D3DGear - Game Recording and Streaming,0.248
D4: Dark Dreams Don't Die,0.6
DANGEROUS DUELS,0.186
DARIUSBURST Chronicle Saviours,0.65
DARK,-0.458
DARK SOULS™ II,0.005
DARK SOULS™ II: Scholar of the First Sin,0.035
DARK SOULS™ III,0.432
DARK SOULS™: Prepare To Die Edition,0.239
DARTHY,0.384
DC Universe Online,-0.582
DCS World Steam Edition,0.384
DEADBOLT,0.761
DEFCON,-0.169
DELTAZEAL,0.984
DETOUR,0.792
DEUS EX MACHINA 2,0.2
DEXED,0.597
DGU: Death God University,0.191
DIG IT! - A Digger Simulator,-0.17
DISTRAINT: Deluxe Edition,0.796
DIVO,-0.8
DJ Streamer,0.993
DLC Quest,-0.188
DNO Rasa's Journey,-0.85
DOGOS,0.399
DOOM,0.376
DOOM 3,0.281
DOOM 3: BFG Edition,0.401
DOOM II: Hell on Earth,0.265
DP Animation Maker,0.799
DRAGON BALL XENOVERSE,0.37
