app_name,avg_sentiment
Pepe Porcupine,-0.394
Perfect Golf,-0.252
Perfect Universe,0.996
Perfection.,-0.303
PeriAreion,-0.402
Perils of Man,0.3
Perimeter,-0.186
Perimeter 2: New Earth,-0.846
Perimeter: Emperor's Testament,-0.248
Perpetuum,0.165
Pertinence,0.321
Pester,0.295
Pet Store Panic,0.992
Petz Horsez 2,0.05
PewDiePie: Legend of the Brofist,0.266
Phantaruk,0.45
Phantasmagoria,0.418
Phantasmagoria 2,0.485
Phantasmal,-0.47
Phantom Brave PC,0.591
Phantom Breaker: Battle Grounds,0.159
Pharaoh's Tomb,0.058
Pharaonic,0.445
Philia : the Sequel to Elansar,-0.333
Phineas and Ferb: New Inventions,-0.333
PhysDrive,-0.208
Pick a Hero,0.33
Pickers,0.192
Picross Touch,0.324
Pid ,0.264
Pier Solar and the Great Architects,-0.02
Pierhead Arcade,0.791
Piggy Princess,-0.273
Pigmentone,-0.005
Pike and Shot: Campaigns,0.34
Pillar,0.233
Pillars of Eternity,0.467
Pills4Skills,0.288
Pilot Brothers,0.201
Pilot Brothers 2,0.256
Pilot Brothers 3: Back Side of the Earth,-1.0
Pilot Crusader,-0.084
Piloteer,0.411
Pinball Arcade,0.32
Pinball FX2,0.54
Pinball FX2 VR,0.494
Pinball HD Collection,-0.557
Pineapple Smash Crew ,0.507
Pineview Drive,-0.353
Pinga Ponga,-0.044
Pink Heaven,0.283
Pink Hour,0.403
Pirate Hell,0.301
Pirate Pop Plus,-0.02
Pirate's Life,-0.498
Pirates of Black Cove,-0.145
Pirates vs Corsairs: Davy Jones's Gold,-0.194
Pirates! Gold Plus (Classic),-0.363
"Pirates, Vikings, & Knights II",0.323
Pitfall Planet,0.885
Pitiri 1977,0.116
Pitstop Challenge,-0.718
Pivvot,0.534
Pix the Cat,0.21
Pixel Dungeon,0.601
Pixel Galaxy,0.609
Pixel Heroes: Byte & Magic,0.118
Pixel Hunter,-0.256
Pixel Piracy,-0.107
Pixel Puzzles 2: Anime,-0.054
Pixel Puzzles 2: Birds,0.074
Pixel Puzzles 2: RADical ROACH,0.071
Pixel Puzzles 2: Space,0.524
Pixel Puzzles Ultimate,-0.178
Pixel Puzzles: Japan,0.173
Pixel Puzzles: UndeadZ,-0.029
Pixel Star,0.464
Pixel Survivors,-0.107
Pixel-Warfare: Pro,0.128
PixelJunk™ Monsters Ultimate,0.344
PixelJunk™ Shooter,0.483
PixelJunk™ Shooter Ultimate,0.522
Pixelscape: Oceans,0.702
Pixeluvo,0.522
Pixvana SPIN Technology Preview,-0.008
Pizza Express,0.515
Pizza Frenzy,0.192
Pizzarian,0.205
Piñata,-0.623
Plague Inc: Evolved,0.154
Plain Sight,0.003
PlanCon: Space Conflict,-0.068
Planar Conquest,0.131
Planet 1138,0.234
Planet Alcatraz,-0.397
Planet Alcatraz 2,-0.977
Planet Busters,1.0
Planet Coaster,0.677
Planet Diver,0.561
Planet Driller,-0.055
Planet Explorers,0.126
Planet R-12,-0.94
Planet Stronghold,-0.162
Planet in the Shadows,-0.31
Planet of the Eyes,0.515
PlanetSide 2,0.353
Planetary Annihilation,-0.175
Planetary Annihilation: TITANS,0.117
Planetbase,0.033
Planets Under Attack,0.083
Planetship,-0.177
Plankton,0.314
Plant Fire Department - The Simulation,-0.252
Plant Tycoon,0.98
Plantera,0.404
Plants vs. Zombies: Game of the Year,0.748
Plastic Playground,-0.568
Plastiland,0.297
Plates,0.104
Platfinity,-0.173
Platformines,0.003
Platypus,0.413
Platypus II,-0.225
PlayClaw 5,-0.017
Playing History - The Plague,-0.233
Playing History 2 - Slave Trade,-0.061
Playing History 3 - Vikings,-0.197
Playthings: VR Music Vacation,0.25
Plazma Being,0.171
Please State Your Name : A VR Animated Film,0.163
"Please, Don’t Touch Anything",-0.192
Plenty: Skyhearth,0.21
Plight of the Zombie,0.14
Plith,-0.44
Plug & Play,-0.136
Plush,0.58
Pneuma: Breath of Life,-0.013
Pocket God vs Desert Ashes,-0.977
Point Perfect,-0.176
Pointless,-0.499
Poker Night 2,0.111
Poker Night at the Inventory,0.277
Poker Pretty Girls Battle: Texas Hold'em,-0.518
Poker Superstars II,-0.329
Polandball: Can into Space!,0.424
Polaris Sector,0.032
Polarity,0.07
Police Quest Collection,-0.142
Police Tactics: Imperio,0.025
Political Animals,-0.016
Poltergeist: A Pixelated Horror,-0.093
Poly Bridge,0.501
Poly Runner VR,0.156
Poly Towns,-0.145
Polychromatic,0.803
Polynomial 2,-0.964
Polyology,0.82
Pongo,0.263
Pony Island,0.322
PooShooter: Toilet Invaders,-0.644
Poof,0.167
Pool Nation,0.605
Pool Nation FX,0.035
Porcunipine,0.701
Porradaria 2: Pagode of the Night,0.058
Porradaria Upgrade,-0.083
Port Royale 2,0.023
Port of Call,0.382
Portal,0.742
Portal 2,0.583
Portal 2 - The Final Hours,0.387
Portal 2 Sixense Perceptual Pack,-0.58
Portal of Evil: Stolen Runes Collector's Edition,0.554
Post Apocalyptic Mayhem,0.141
Post Master ,-0.373
Post Mortem,-0.566
Postal 3,-0.61
Postmortem: one must die (Extended Cut),-0.418
Potato Thriller Steamed Potato Edition,0.05
Potatoman Seeks the Troof,0.049
Pound of Ground,-0.604
Power & Revolution,-0.607
Power Of Defense,-0.711
Power of Love,-0.544
Power-Up,-0.121
Pox Nora,0.394
Praetorians,0.011
Predator Simulator,-0.531
Predynastic Egypt,0.338
Prehistoric Tales,0.226
President for a Day - Corruption,-0.507
President for a Day - Floodings,0.082
Pressured,-0.383
Pretentious Game,0.082
Pretty Girls Mahjong Solitaire,-0.198
Pride of Nations,-0.177
Primal Carnage,0.31
Primal Carnage: Extinction,0.097
Primal Fears,-0.291
Prime World: Defenders,0.303
Primordia,0.851
Prince of Persia,0.151
Prince of Persia: The Forgotten Sands,-0.085
Prince of Persia: The Sands of Time,0.555
Prince of Persia: The Two Thrones,0.127
Prince of Persia: Warrior Within,0.32
Princess Evangile,0.548
Princess Isabella,-0.072
Princess Isabella - Return of the Curse,0.01
Princess Isabella: The Rise of an Heir,-0.447
Princess KAGUYA,-0.187
Princess Maker 2 Refine,0.256
Princess Remedy In A Heap of Trouble,0.616
Princess Remedy in a World of Hurt,0.616
Prismatica,0.169
Prison Architect,0.431
Prison Run and Gun,0.561
Prison Tycoon 4: Supermax,-0.755
Prison Tycoon Alcatraz,-0.863
Pro Basketball Manager 2016,-0.24
Pro Cycling Manager 2014,-0.066
Pro Cycling Manager 2015,-0.161
Pro Cycling Manager 2016,-0.266
Pro Gamer Manager,-0.496
Pro Pinball Ultra,0.286
Pro Rugby Manager 2015,-0.8
Probability 0,0.074
Probably Archery,-0.594
Procyon,0.566
Professional Farmer 2014,-0.375
Professional Farmer 2017,0.029
Professional Lumberjack 2015,-0.593
Professor Teaches Photoshop Creative Cloud,-0.487
Professor Teaches® Access 2013 & 365,0.998
Professor Teaches® PowerPoint 2013 & 365,0.998
Professor Why™: Chemistry 1,0.172
Project Aftermath,0.018
Project CARS,0.143
Project CARS - Pagani Edition,-0.187
Project Druid - 2D Labyrinth Explorer-,-0.688
Project Freedom,-0.115
Project G,0.511
Project Green Beat,-0.254
Project Highrise,0.273
Project Hovercraft,1.0
Project Pulsation,-0.525
Project Root,-0.344
Project Starship,0.301
Project Syria,-0.676
Project Tarvotan,0.393
Project Temporality,0.207
Project: R.E.B.O.O.T,0.997
Project: Snowblind,0.156
Projector Face,0.595
Prominence,0.541
Prompt,0.387
Prophour23,0.126
Prospekt,-0.305
Proteus,0.004
Proto Raider,0.309
ProtoGalaxy,-0.144
Prototype,0.127
Proxy Blade Zero,0.062
Psy High,0.23
Psycho Starship Rampage,0.377
Psychocat: The Answer,-0.117
Psychonauts,0.727
Pub Encounter,0.022
Puddle,-0.101
Pulse,-0.302
Pulse Shift,0.499
PulseCharge,-0.245
Pulstar,-0.08
Pulut Adventure,0.032
Pumped BMX +,0.408
Pumpkin SculptrVR,0.999
Punch Club,0.018
Puppy Dog: Jigsaw Puzzles,-0.06
Pure Chess,-0.135
Pure Hold'em,-0.063
Pure Pool,-0.383
Purgatory,0.09
Purino Party,-0.43
Push Me Pull You,0.86
Push The Crate,-0.995
Pushcat,0.304
Putrefaction,-0.313
Putt-Putt Enters the Race,0.513
Putt-Putt Goes to the Moon,0.448
Putt-Putt Joins the Circus,0.331
Putt-Putt Joins the Parade,0.45
Putt-Putt Saves The Zoo,0.52
Putt-Putt Travels Through Time,0.266
Putt-Putt and Fatty Bear's Activity Pack,0.131
Putt-Putt and Pep's Balloon-o-Rama,0.281
Putt-Putt and Pep's Dog on a Stick,0.172
Putt-Putt: Pep's Birthday Surprise,0.262
Puzzle Agent,0.326
Puzzle Agent 2,0.113
Puzzle Ball,-0.626
Puzzle Bots,0.187
Puzzle Chronicles,-0.236
Puzzle Cube,0.0
Puzzle Galaxies,-0.607
Puzzle Kingdoms,-0.238
Puzzle Nebula,0.413
Puzzle Pirates,0.335
Puzzle Quest,0.416
Puzzle Quest 2,0.202
Puzzle Quest: Galactrix,-0.297
Puzzle Sages,-0.842
Puzzle Station 15th Anniversary Retro Release,-0.445
Puzzle Strike,0.385
Puzzler World ,0.334
Puzzler World 2,0.095
Puzzles At Mystery Manor,-0.02
Puzzles Under The Hill,0.233
Pyramid Raid,-0.107
Pyrite Heart,-0.279
Pyroblazer,0.228
Pythagoria,0.074
P·O·L·L·E·N,0.148
Q*bert: Rebooted,-0.297
Q.U.B.E: Director's Cut,0.249
QP Shooting - Dangerous!!,0.274
QUALIA 3: Multi Agent,-0.553
Qantas VR,-0.272
QbQbQb,0.37
Qbeh-1: The Atlas Cube,0.557
Qora,0.102
Quadle,0.333
Quadrant,0.182
Quadrilateral Cowboy,0.505
Quake,0.529
Quake 4,0.221
Quake II: Ground Zero,-0.141
Quake II: The Reckoning,0.173
Quake III Arena,0.521
Quake III: Team Arena,0.448
Quake Live,0.141
Quanero,0.674
Quantum Break,0.411
Quantum Conscience,0.331
Quantum Conundrum,0.345
Quantum Flux,-0.984
Quantum Lock,0.335
Quantum Rush Champions,-0.213
Quar: Battle for Gate 18,0.805
Quarries of Scred,0.295
Qubicle Voxel Editor,-0.025
Queen's Quest: Tower of Darkness,-0.531
Queendoom,0.724
Quell 4D,0.399
Quell Memento,0.693
Quell Reflect,0.493
Quell Zen,0.78
Quern - Undying Thoughts,0.82
Quest for Glory Collection,0.663
Quest for Infamy,0.519
Quest of Dungeons,0.283
QuestEvent,-0.684
QuestRun,-0.388
Questerium: Sinister Trinity HD,0.053
Quintet,0.279
Quip Anomaly,0.997
Qvadriga,0.146
R.B.I. Baseball 15,-0.327
R.B.I. Baseball 16,-0.497
R.C. Bot Inc.,-0.675
R.I.P.D.: The Game,-0.346
R.O.O.T.S,0.096
RACE 07,0.518
RADical ROACH Remastered,-0.558
RAGE,-0.055
RAM BOE,0.388
RAW - Realms of Ancient War,-0.48
RC Cars,-0.505
RC Mini Racers,0.046
REALITY,0.165
RECYCLE,-0.583
RED Fuse: Rolling Explosive Device,0.549
REDCON,-0.003
RESCUE 2,-0.437
RETSNOM,0.416
REVOLVER360 RE:ACTOR,0.618
RFLEX,0.283
RIDE: Game,0.094
RIFT,0.244
RIP,-0.29
RIVE,0.57
ROCKETSROCKETSROCKETS,0.239
ROD: Revolt Of Defense,0.271
ROGUS - Kingdom of The Lost Souls,-0.427
ROM: Extraction,0.443
ROMANCE OF THE THREE KINGDOMS XIII,0.045
RONIN,-0.042
ROOMS: The Toymaker's Mansion,0.543
ROOT,0.162
ROSE Online,0.021
RPG Maker 2000,0.83
RPG Maker 2003,0.502
RPG Maker MV,0.382
RPG Maker VX Ace,0.565
RPG Maker XP,0.498
RTS Creator,-0.5
RUNNING WITH RIFLES,0.501
RUSH,0.339
RWBY: Grimm Eclipse,-0.067
RX squad,-0.167
Rabbit Hole 3D: Steam Edition,-0.183
Rabbit Island,-0.06
Rabi-Ribi,0.617
Rabiez: Epidemic,-0.662
Race & Destroy,-0.004
Race Injection,1.0
Race The Sun,0.623
Race Track Builder,-0.101
Race: The WTCC Game,0.217
RaceRoom Racing Experience ,0.017
Racecar.io,-0.283
Racer 8,-0.437
Rack N Ruin,0.491
Rad Rodgers: World One,0.732
Radial Impact,-0.993
Radial-G : Racing Revolved,0.232
Radiant Defense,0.23
Radiation Island,0.392
Radiator 2: Anniversary Edition,0.083
Radical Spectrum: Volume 1,-0.621
Radium,0.33
Rag Doll Kung Fu,-0.124
Ragdoll Runners,0.345
Rage Runner,0.13
Rage Wars,-0.502
Raging Titan,0.004
Ragnarok,0.083
Ragnarok Clicker,-0.147
Ragnarok Online - Free to Play - European Version,0.325
Ragnarok Online 2,-0.129
Raiden IV: OverKill,0.574
Raiden Legacy,-0.381
RaidersSphere4th,0.14
Rail Adventures - VR Tech Demo,-0.288
Rail Cargo Simulator,-0.847
Railroad Lines,-0.643
Railroad Pioneer,-0.662
Railroad Tycoon 2: Platinum,0.54
Railroad Tycoon 3,0.378
Railroad X,-0.154
RainBlood Chronicles: Mirage,0.064
Rainbow Hero,0.349
Raining Blobs,0.896
Raise Your Own Clone,-0.335
Rake,-0.162
Rambo The Video Game,-0.278
Rampage Knights,0.626
Randal's Monday,-0.13
Random Access Murder,-0.966
Raptor Valley,0.668
Raptor: Call of The Shadows - 2015 Edition,0.254
Raptor: Call of the Shadows (1994 Classic Edition),0.3
Ratings War,0.162
Ratz Instagib 2.0,0.214
Ravenmark: Scourge of Estellion,0.192
Ravensword: Shadowlands,-0.329
Ray Gigant,-0.156
RaySupreme 3D,-0.57
Raycatcher,-0.708
Rayman Legends,0.679
Rayman Origins,0.772
Rayman: Raving Rabbids,0.14
Rayon Riddles - Rise of the Goblin King,-0.33
Razenroth,0.3
Razor2: Hidden Skies,-0.769
Razortron 2000,0.268
ReBoot,0.5
ReLoaded,-0.02
RePete,0.642
Reagan Gorbachev,-0.033
Real Boxing™,-0.162
Real Horror Stories Ultimate Edition,-0.465
Real Warfare,-0.599
Real Warfare 2: Northern Crusades,-0.544
Realities,0.281
Really Big Sky,0.136
Realm of Perpetual Guilds,-0.435
Realm of the Mad God Exalt,0.048
Realms of Arkania 1 - Blade of Destiny Classic,-0.244
Realms of Arkania 2 - Star Trail Classic,0.088
Realms of Arkania 3 - Shadows over Riva Classic,0.23
Realms of Arkania: Blade of Destiny,-0.565
Realms of Chaos,0.394
Realms of the Haunting,0.285
Reaper - Tale of a Pale Swordsman,0.146
Reassembly,0.501
Rebel Galaxy,0.497
Rebuild 3: Gangs of Deadsville,0.25
Receiver,0.039
Recettear: An Item Shop's Tale,0.217
Recourse,0.64
Recovery Search and Rescue Simulation ,-0.997
Recursion Deluxe,0.645
Red Baron Pack,0.222
Red Bit Ninja,-1.0
Red Comrades 2: For the Great Justice. Reloaded,0.344
Red Comrades Save the Galaxy: Reloaded,0.486
Red Crow Mysteries: Legion,-0.363
Red Faction: Armageddon,0.062
Red Faction: Guerrilla Steam Edition,0.37
Red Game Without A Great Name,-0.018
Red Goblin: Cursed Forest,-0.033
Red Goddess: Inner World,-0.471
Red Johnson's Chronicles - 1+2 - Steam Special Edition,-0.801
Red Lake,-0.457
Red Orchestra: Ostfront 41-45,0.469
Red Risk,-0.069
Red Rope: Don't Fall Behind,0.562
Red Spider: Vengeance,0.927
Red Stone Online,-0.0
Red Trigger,0.37
Redactem,0.131
Redemption: Eternal Quest,-0.193
Redemption: Saints And Sinners,-0.353
Redirection,0.928
Redline,-0.107
Redneck Racers,-0.32
Redout: Enhanced Edition,0.482
Redrum: Dead Diary,-0.245
Redshift Blueshift,0.614
Redux: Dark Matters,-0.057
RefRain - prism memories -,0.778
RefleX,0.609
Refunct,0.773
Regency Solitaire,0.574
Regimental Chess,-0.388
Reign Of Kings,-0.514
Reign of Bullets,0.526
Reign: Conflict of Nations,-0.542
ReignMaker,-0.081
Reigning Cats,-0.394
Reigns,0.338
Reiner Knizia's The Confrontation,0.998
Relativity,0.649
Relativity Wars - A Science Space RTS,-0.389
Relaxation balls,-0.516
Relic Hunters Zero: Remix,0.46
Relive,-0.055
Reload,0.052
Remember Me,0.352
Rememoried,-0.084
Remnants of Isolation,0.295
Rencounter,0.096
Renegade Ops,0.287
Renoir,0.06
Renowned Explorers: International Society,0.675
Replay - VHS is not dead,0.596
Replica,0.275
Reprisal Universe,0.137
Reptilian Rebellion,-0.086
Republique,0.2
Requiem,-0.488
Requiem: Avenging Angel,0.323
Requiescence,0.079
Rescue From Goblin Deep,0.6
Rescue Team 1,0.56
Rescue Team 3,0.315
Rescue Team 5,0.506
Rescuties! VR,0.489
Reset 1-1,-0.274
"Resette's Prescription ~Book of memory, Swaying scale~",-0.099
Resident Evil,0.393
Resident Evil 0,0.251
Resident Evil 4,0.352
Resident Evil 5,0.274
Resident Evil 6,0.147
Resident Evil Revelations,0.208
Resident Evil Revelations 2,0.19
Resident Evil: Operation Raccoon City,-0.255
Residue: Final Cut,-0.025
Resilience Wave Survival,-0.104
Resonance,0.754
Respawn Man,0.64
Restaurant Empire II,-0.161
Retaliation,-0.313
Retaliation: Enemy Mine,-0.198
Retention,-0.666
Retool,-1.0
Retro City Rampage™ DX,0.351
Retro Game Crunch,0.385
Retro/Grade,0.393
Retrovirus,0.216
Return NULL - Episode 1,-0.234
Return to Castle Wolfenstein,0.603
Return to Mysterious Island,0.202
Return to Mysterious Island 2,0.223
Reus,0.248
Reveal The Deep,0.276
Revelations 2012,-0.09
Revenge of the Titans,0.454
Revenge: Rhobar's myth,-1.0
Reverse Crawl,0.361
Reverse x Reverse,0.997
Reversion - The Escape,-0.12
Reversion - The Meeting,-0.099
Revolt,-0.223
Revolution : Virtual Playspace,-0.158
Revolution Ace,0.26
Revolution Under Siege Gold,0.275
Rex Nebular and the Cosmic Gender Bender,-0.001
Rexodus: A VR Story Experience,-0.201
Rhiannon: Curse of the Four Branches,-0.104
Rhino's Rage,-0.771
Rhythm Destruction,-0.194
Ricerca VR,0.1
Richard & Alice,-0.061
Ricochet,0.183
Riddled Corpses,-0.058
Riddles Of The Past,0.165
Ride 'em Low,-0.393
Ride 2,0.568
Ride the Bullet,0.119
Ride! Carnival Tycoon,-0.423
Riders of Icarus,-0.196
Ridge,-0.353
Ridge Racer™ Unbounded,-0.205
Riding Club Championships,-0.033
Riding Star,-0.484
Riff Racer,0.308
Rig 'n' Roll,-0.421
Rigonauts,-0.334
Rime Berta,-0.241
Ring Runner: Flight of the Sages,0.487
Ringies,-0.284
Riptide GP2,0.509
Rise of Flight United,-0.317
Rise of Nations: Extended Edition,0.669
Rise of Prussia Gold,0.01
Rise of the Ancients,-0.479
Rise of the Argonauts,-0.143
Rise of the Tomb Raider,0.652
Rise of the Triad,-0.029
Rise of the Triad: Dark War,0.309
Rise: Battle Lines,0.427
Risen,0.39
Risen 3 - Titan Lords,-0.126
Rising Angels: Hope,0.112
Rising Angels: Reborn,0.331
Rising Storm/Red Orchestra 2 Multiplayer,0.349
Risk of Rain,0.406
Risky Rescue,0.329
Rituals,0.024
Riven,0.173
River City Super Sports Challenge ~All Stars Special~,-0.044
RoBoRumble,-0.333
Road Madness,-0.616
Road Not Taken,0.235
Road Works,-0.984
Road to Ballhalla,0.379
Roads of Rome,0.11
Roads of Rome 2,0.955
Roadside Assistance Simulator,-0.455
Roadworks Simulator,-0.535
Robbery Bob: Man of Steal,0.443
Robin Hood,-0.191
Robin's Quest,0.42
Robo Miner,0.098
Robo's World: The Zarnok Fortress,0.962
RoboBlitz,0.06
Robot Arena III,-0.952
Robot Exploration Squad,0.043
Robot Legions Reborn,0.128
Robot Rescue Revolution,0.235
Robot Roller-Derby Disco Dodgeball,0.439
Robot Squad Simulator 2017,0.473
Robot vs Birds Zombies,-0.618
Robotex,-0.742
Roche Fusion,0.539
Rock 'N' Roll Defense,-0.274
Rock Boshers DX: Director's Cut,0.693
Rock Paper Scissors Champion,-0.226
Rock Zombie,-0.213
Rock of Ages,0.489
"Rock, the Tree Hugger",-0.99
Rocket Fist,0.817
Rocket League,0.536
Rocket Riot,0.466
Rocket Shooter,-0.97
Rocket Ski Racing,0.333
Rocketbirds: Hardboiled Chicken,0.162
Rocko's Quest,-0.425
Rogue Continuum ,-0.019
Rogue Contracts: Syndicate,0.982
Rogue Legacy,0.478
Rogue Operatives,0.669
Rogue Port - Red Nightmare,0.401
Rogue Shooter: The FPS Roguelike,0.136
Rogue State,-0.133
Rogue Stormers,0.15
Rogue Trooper,0.48
Rogue Warrior,-0.436
Rogue Wizards,0.273
Rogue's Tale,-0.15
Roguelands,0.267
Rogues or Heroes,-0.333
Roll'd,0.434
Roller Coaster Rampage,-0.41
RollerCoaster Tycoon 2: Triple Thrill Pack,0.435
RollerCoaster Tycoon 3: Platinum!,0.601
RollerCoaster Tycoon World,-0.608
RollerCoaster Tycoon: Deluxe,0.526
RollerForce,-0.018
Rollers of the Realm,0.489
Rolling Gauntlet,-1.0
Rolling Shapes,-0.72
Rolling Sun,-0.437
Romance of Rome,-0.002
Romance of the Three Kingdoms Maker,0.091
Rome: Total War,0.714
Rome: Total War - Alexander,-0.047
Romopolis,0.212
Rooftop Cop,-0.151
Roogoo,0.264
Rooks Keep,0.024
Room 404,-0.434
Roommates,0.117
Rooms: The Main Building,0.001
Root Double -Before Crime * After Days- Xtend Edition,0.597
Rose of Winter,0.771
Rot Gut,0.284
Rotastic,0.138
Rotieer,-0.685
Roundabout,0.458
Royal Bounty HD,-0.298
Royal Defense,-0.098
Royal Heroes,0.076
Rubber Ducky and the Rainbow Gun,0.6
Rubber and Lead,-0.384
Rube Works,0.331
Rubek,0.527
Ruckus Ridge VR Party,0.222
Rugby Challenge 3,-0.064
Rugby League Live 3,0.387
Rugby League Team Manager 2015,-0.048
Rugby Union Team Manager 2015,-0.129
Rugby World Cup 2015,-0.537
Rulers of Nations,-0.512
Rumble,-0.103
Run For Rum,0.029
Run Rabbit Run,-0.04
Run Run And Die,-0.603
Run The Gamut,-1.0
Run Turn Die,0.035
Run or Die,0.5
RunGunJumpGun,0.617
Runaway: A Road Adventure,-0.219
Runaway: A Twist of Fate,0.334
Runaway: The Dream of the Turtle,-0.5
Rune Classic,0.598
Runeous: Part One,0.302
Runers,0.261
Runespell: Overture,0.31
Runestone Keeper,0.198
Runeyana,-0.251
Running Gods,1.0
Running Shadow,-0.048
Rush Bros,-0.223
Rush for Berlin: Gold Edition,0.529
Rush for Glory,0.011
Rush for gold: Alaska,0.558
Rush for gold: California,0.251
Russian Front,-0.759
Russian SuperHero Dead Ivan,0.111
Russian VR Coasters,-0.087
Rust,-1.0
Rustbucket Rumble,-0.359
Rusty Lake Hotel,0.73
Rusty Lake: Roots,0.753
RutonyChat,0.499
Ruzar - The Life Stone,0.17
Ruzh Delta Z,-0.35
RymdResa,0.196
Ryse: Son of Rome,0.342
Rytmik Lite Chiptune Synthesizer,0.127
Rytmik Ultimate,0.353
Ryzom,-0.108
S.K.I.L.L. - Special Force 2,-0.05
S.T.A.L.K.E.R.: Call of Pripyat,-0.046
S.T.A.L.K.E.R.: Clear Sky,0.212
S.T.A.L.K.E.R.: Shadow of Chernobyl,0.347
S2ENGINE HD,0.028
SAGA,-0.26
SAMOLIOTIK,-0.051
SAMURAI WARRIORS 4-II,0.116
SATAZIUS,0.519
SBX: Invasion,0.004
SC2VN - The eSports Visual Novel,0.53
SCHAR: Blue Shield Alliance,-0.099
SEAL Team 12,0.199
SECTOR,-0.58
SEEP Universe,-0.003
SEGA Bass Fishing,0.225
SENRAN KAGURA Bon Appetit!,0.427
SENRAN KAGURA SHINOVI VERSUS,0.486
SEUM: Speedrunners from Hell,0.626
SHENZHEN I/O,0.713
SHOCK TROOPERS,0.141
SHOCK TROOPERS 2nd Squad,0.014
SHOFER Race Driver,-0.518
SHOGUN: Total War™ - Collection,0.479
SHOWTIME 2073,0.221
SKYHILL,-0.057
SLAMMED!,0.728
SLG Remix,-1.0
SMASHING THE BATTLE,0.082
SMILE GAME BUILDER,0.673
SNOWFLAKE TATTOO,-0.334
SOL: Exodus,-0.357
SOLRAVEN,-0.42
SOMA,0.461
SOMBRERO: Spaghetti Western Mayhem,-0.557
SONAR,-0.143
SONIC THE HEDGEHOG 4 Episode I,-0.438
SONIC THE HEDGEHOG 4 Episode II,0.041
SPACECOM,0.161
SPINGUN,0.732
SPLIT BULLET,0.599
SPORT1 Live : Duel,-0.998
SPY Fox 2: Some Assembly Required,0.598
SPY Fox 3: Operation Ozone,0.495
SPY Fox in: Cheese Chase,-0.26
SPY Fox in: Dry Cereal,0.58
SPY Fox in: Hold the Mustard,-0.004
STAR WARS™ Empire at War: Gold Pack,0.651
STAR WARS™ Galactic Battlegrounds Saga,0.208
STAR WARS™ Jedi Knight II: Jedi Outcast™,0.644
STAR WARS™ Jedi Knight: Dark Forces II,0.174
STAR WARS™ Jedi Knight: Jedi Academy™,0.622
STAR WARS™ Jedi Knight: Mysteries of the Sith™,-0.117
STAR WARS™ Knights of the Old Republic™ II: The Sith Lords™,0.373
STAR WARS™ Rebellion,0.136
STAR WARS™ Republic Commando,0.486
STAR WARS™ Starfighter™,-0.302
STAR WARS™ X-Wing vs TIE Fighter: Balance of Power Campaigns™,-0.022
